topic_id	tweet_id	tweet_url	tweet_text	claim	claim_worthiness
covid-19	1236012995408470017	https://twitter.com/SebGorka/status/1236012995408470017	Want to turn a small problem into a fake crisis?  Ask @TheDemocrats  My take on #coronavirus and the Left’s corruption, with special guests @replouiegohmert, @EricGreitens, @jsolomonReports, and @MAJTOURE  WATCH #AMERICAFirst : https://t.co/x2jE4LZDkQ https://t.co/feMz7XUlgs	0	0
covid-19	1236056191324864515	https://twitter.com/NoahBookbinder/status/1236056191324864515	Drug companies reportedly killed a provision in the corona virus funding bill that would have cracked down on unfair prices. A striking example of how lobbying and influence can get industry what it wants, even in the midst of a global health crisis.  https://t.co/u5SgzDpwtR	1	1
covid-19	1235987075440283648	https://twitter.com/niubi/status/1235987075440283648	Does @twitter have a team fighting covid-19 rumors on the platform @jack. If it does it should immediately delete any prc official account that peddles the lie that the virus did not originate in china. Twitter should not allow itself to be a willing tool of ccp propaganda	1	0
covid-19	1235959558058754048	https://twitter.com/mog7546/status/1235959558058754048	#FOX to cause PANDEMIC  #FoxNews is spreading #Trump's #CORONAVIRUS LIES faster than the disease itself  Steer clear of MAGA hats: They're being told the whole thing is a HOAX, and their leader's got it under control, go to work  #MOG☘️ #Christians #MAGA https://t.co/RmrDtoL4bE	1	1
covid-19	1235985070009221120	https://twitter.com/Mr_JAGs/status/1235985070009221120	NURTW Lagos is already sensitizing their people on #COVID19, sharing Hand Sanitizers etc ...... While some very “Educated” ones are spreading Fake News and doubting the patient.  NURTW 1 - Dem Dem 0  #Covid19Lagos https://t.co/QcJuHt6pA3	1	1
covid-19	1235939889578991626	https://twitter.com/EvaSailEast/status/1235939889578991626	“It’s fake, everything’s fake!” Shouted a woman from her window.  Not allowed outside bc of #coronavirus, #Wuhan residents protest #China's Vice Premier visit by yelling complaints from their buildings. https://t.co/sIr9GI7PYb	1	1
covid-19	1235732952014893057	https://twitter.com/merry123459/status/1235732952014893057	8 deaths from the Coronavirus in the USA and no deaths in Canada. So I guess when you consider a serious virus just a hoax, people will die. Right @RobertFife? You silly old fart. Who’s handling it better?	1	1
covid-19	1235423171504898048	https://twitter.com/StormIsUponUs/status/1235423171504898048	Deep State Big Tech lending their names to the fake news panic push to make it seem like #Coronavirus is closing in. A scared public is like putty in their hands. Why no reported infections in Harley Davidson or MyPillow? Paleeze.	1	0
covid-19	1235907677361930240	https://twitter.com/lifetothemax1/status/1235907677361930240	Dow Jones futures down 500 points this morning Did you know:  -Trump refused to fill hundreds of CDC jobs?  -Trump called #COVID19 a hoax?  -There aren’t enough #COVID19 test kits available?  Trump’s response to #COVID19 is a joke. Republican crisis management at its worst.	1	1
covid-19	1235833333331800066	https://twitter.com/Hongkon84458416/status/1235833333331800066	Vice-premier Sun Chunlan, one of the most senior government officials of China, visited a residential community in Wuhan to observe its #COVID19 containment measures. Residents were restricted inside the buildings, and they yelled out the window, “it’s all fake!” https://t.co/0vCyxzN6qa	1	1
covid-19	1235409987901493248	https://twitter.com/EpidAlert/status/1235409987901493248	From Malaysia to Nigeria to US, digital tools are helping with response, as they also fuel distribution of fake news.  To avoid the fake news trap, listen and verify news with your local health authorities.  Follow @KKMPutrajaya if you are in #Malaysia  #COVID19	1	0
covid-19	1235995458356551681	https://twitter.com/UrUnpaidPundit/status/1235995458356551681	Dr. Mark Rupp, Univ Nebraska Med Ctr, stated today that COVID-19 is LESS contagious than influenza. In most people it's like the common cold. However, it can be dangerous for those with underlying serious medical conditions. #FindTheTruth #NoFakeNews	1	1
covid-19	1235914188742160385	https://twitter.com/FirasMaksad/status/1235914188742160385	Fear, panic, desperation... 🦠  People digging soil surrounding tomb of #Lebanon patron Saint Charbel after rumors of miracle cure to #Corona virus  16 confirmed cases in Lebanon, schools remain closed, actual number believed to be higher 👇🏻 https://t.co/nIxxohx5kc	1	1
covid-19	1236047842776698881	https://twitter.com/TheLoyalO/status/1236047842776698881	ALERT: The @FTC is warning the public about scammers selling fake cures &amp; treatments, &amp; asking for donations for #COVID19 patients.  🚨 There is NO CURE for the novel #Coronavius. 🚨 Donating to strangers is risky.  Read &amp; share these tips to avoid #scams: https://t.co/jecq5wyRC6	1	0
covid-19	1236068998883741696	https://twitter.com/kurteichenwald/status/1236068998883741696	...it is almost incomprehensible that the second stupidest man in the world is leading the COVID-19 team for the American government, while reporting to the stupidest man in the world who tells everyone it isn't real, it isn't bad, go to work, fake news, hoax, fake numbers, etc.	1	0
covid-19	1235809099062730753	https://twitter.com/Itz_thoyyn/status/1235809099062730753	You have been saying everything from China is fake, try Corona virus maybe it's fake too 🤷	1	0
covid-19	1235786044936724480	https://twitter.com/Michael_Lipin/status/1235786044936724480	Reports of the #coronavirus infecting members of #Iran’s establishment have angered Iranians, with some callers to @VOAIran dismissing the infections as fake, and other Iranians accusing elites of monopolizing access to medical testing: my @VOANews story https://t.co/zurDuwae7b	1	1
covid-19	1236052329457041408	https://twitter.com/TheInodog/status/1236052329457041408	Just letting you all know there is a rumor going around that I died of Corona virus. I don't have it and I'm not dead. The 'telephone died' rumor allways kicks up in situations like this  so no worries I'm not dead but please stop spreading false information. 😕	1	0
covid-19	1235945517416419331	https://twitter.com/glamelegance/status/1235945517416419331	@realDonaldTrump Donald Trump canceled his trip to CDC in Atlanta because one person allegedly had #coronavirus. But he can  make time to golf and socialize at #MarALargo. 🙄# hypocrite https://t.co/knIT7oNqNq	1	1
covid-19	1235949483038474240	https://twitter.com/MasegelaK/status/1235949483038474240	#CoronavirusInSA Who? Corona? No no no that One fake From China https://t.co/u0thoVpArn	0	1
covid-19	1235600358761615361	https://twitter.com/Imani_Barbarin/status/1235600358761615361	TW: Coronavirus  . . . . This morning I went out to breakfast and there was a group of boomers behind me.  They were talking about how the corona virus was a hoax and only one person in the US had died.  Their convo was verbatim GOP disinformation.  We are not prepared.	1	0
covid-19	1235612846588862466	https://twitter.com/WHOEMRO/status/1235612846588862466	5 Mar 20 | 7pm GMT+2 # of confirmed #COVID19 cases in the Region  🇦🇫Afghanistan 1 🇧🇭Bahrain 52 🇪🇬Egypt 3 🇮🇷IR Iran 3513 incl. 107 deaths 🇮🇶Iraq 35 incl 2 deaths  🇯🇴Jordan 1 🇰🇼Kuwait 58 🇱🇧Lebanon 16 🇲🇦Morocco 2 🇴🇲Oman 16 🇵🇰Pakistan 5 🇶🇦Qatar 8 🇹🇳Tunisia 1 🇸🇦Saudi Arabia 5 🇦🇪UAE 28 https://t.co/NumW0kbxcQ	1	1
covid-19	1235824553936338946	https://twitter.com/MarkoSilberhand/status/1235824553936338946	@mmpadellan Here are the actuell numbers via Johns Hopkins CSSE (Live-Map) 3/6/20, 7:23 in the Morning (Europe):  Confirmed cases USA: 233  -  Deaths: 14  Total confirmed: 98.387 Total Deaths: 3.383 Total recovered: 55.423  It`s NOT a hoax  -  it`s a #CoronaOutbreak !  🦠 https://t.co/bl5uxBcbH3	1	1
covid-19	1235799011853926400	https://twitter.com/tokyo_jon/status/1235799011853926400	@mmpadellan @HowmanyTimesDo3 Coronavirus test in US is $3,000. Here in Tokyo it’s $50, $166 without State ins. In much of Europe it’s free  Worse, in much of the US, it’s not even available, unreliable. And meanwhile #POTUS recently called Corona one big “hoax.”  USA: 1st world $$$, 3rd world healthcare. https://t.co/COs1zH1RvQ	1	1
covid-19	1235616822646337536	https://twitter.com/atropized_m2/status/1235616822646337536	Still rumors are more contagious than corona.Period. #CoronavirusOutbreak	1	0
covid-19	1235252288609894400	https://twitter.com/FridaGhitis/status/1235252288609894400	Middle Eastern (MENA) countries reporting #coronavirus  1. Iran 2. Kuwait 3. Bahrain 4. Iraq 5. UAE 6. Israel 7. Lebanon 8. Oman 9. Algeria 10. Qatar  11. Egypt 12. Jordan 13. Morocco 14. Saudi Arabia 15. Tunisia	1	1
covid-19	1235789208012365824	https://twitter.com/KarluskaP/status/1235789208012365824	👀 Coronavirus conspiracy? Iranian commander suggests virus might be US biological weapon #TheMoreYouKnow  https://t.co/VhOHFUP9mw	1	1
covid-19	1235592458563698690	https://twitter.com/CaliRN619/status/1235592458563698690	Listen as @RudyGiuliani interviews Joe Lhota about #COVID19!  Don’t fall for #FakeNews and find out all you really need to know about the virus and it’s spread. https://t.co/vPM5QrBgkx	0	0
covid-19	1235984794741338112	https://twitter.com/ogundamisi/status/1235984794741338112	.@MobilePunch called out by @BBCNews for #coronavirus misinformation 🤣🤣🤣🤣🤣  #FakeNewsMedia #FakeNews https://t.co/cCvUIvE1ty	1	1
covid-19	1235341005597085697	https://twitter.com/John_KissMyBot/status/1235341005597085697	Trump just reversed the Obama administration and Democrats regulations that stalled Coronavirus testing !!  The media will NEVER tell you this because they are Fake News  #CoronavirusOutbreak #KAG #KAG2020  https://t.co/risVPuRTMu	1	1
covid-19	1235973628329484288	https://twitter.com/LivePDDave1/status/1235973628329484288	The fake news media is purposely driving #coronavirus hysteria to hurt the stock market, just to spite President Trump. 16,000 people have died of the flu in the U.S. during the 2019-2020 flu season. Over 70,000 perished during the 2018-2019 flu season.	1	1
covid-19	1236058032250986497	https://twitter.com/NarimanGharib/status/1236058032250986497	#NYtimes this is FAKE NEWS!  This video belongs to confectionery factory in Iran and its not belongs to HOSPITAL or #coronavirus!!!!  Please fact check the video or sources first!!!! This is no the first time!  This is the source of the video: https://t.co/Gjsd3w8UjI https://t.co/GsjgqvYV4j	1	1
covid-19	1235577466204418048	https://twitter.com/kenningtonsays/status/1235577466204418048	This, coming from the person who passed the fake Steele dossier off to the FBI. Gotcha. I'm hanging on your every word Mr. Corn, swear it.😉	0	0
covid-19	1235598063625842688	https://twitter.com/IndoPac_Info/status/1235598063625842688	#China’s Communist Party is encouraging conspiracy theories blaming #US for #coronavirus  The #Chinese regime is trying to blame the US as a way to distract from its own failures and save face  Many Chinese are already brainwashed by this propaganda  https://t.co/srOD8R0M6I	1	1
covid-19	1235914080931766274	https://twitter.com/DrZweliMkhize/status/1235914080931766274	Stop spreading fake news #Coronavirus https://t.co/hHMOEEbrpV	0	0
covid-19	1235770706765451264	https://twitter.com/globaltimesnews/status/1235770706765451264	It's fake! It's fake!' shout residents of a community in #COVID19 epicenter Wuhan in a viral video on China’s social media. They have accused property management of cheating them by only appearing to provide promised necessities. Investigation is underway https://t.co/kzq4gbB4RM https://t.co/0ujObfedR8	1	1
covid-19	1235973416995315712	https://twitter.com/wef/status/1235973416995315712	Be Smart about #COVID19: 1️⃣ follow accurate public health advice @WHO &amp; your local health authority 2️⃣  follow the news on latest updates 3️⃣  to avoid spreading rumors, always check the source you are getting info from 4️⃣ don't spread rumors https://t.co/sImXYzkrxg https://t.co/pDqYmr9P8n	0	0
covid-19	1235675024738185239	https://twitter.com/999saudsalman/status/1235675024738185239	On the left: @A_AlAthbah, a Qatari puppet, attacks #Saudi Arabia for temporarily disallowing the use of GCC identity cards, part of the Corona virus precautions…  On the right: @QatarNewsAgency announces the disallowance of GCC identity cards…  #Qatar, hypocrisy’s finest! https://t.co/tCR1znTX82	1	1
